name,image,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value,trait_type,value,max_value
0N1 #4137,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4137.png,Background,Jasper,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Half Open (Azurite),,Face,Bandaid,,Hair,Ponytail (Obsidian),,Head,Void,,Mouth,Smirk,,Spirit,3,10,Strength,5,10,Style,1,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Pearl),
0N1 #4022,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4022.png,Background,Citrine,,Body,Citrine,,Extra,Earring (Double),,Eyes,Open (Citrine),,Face,Glasses (Obsidian),,Hair,Bob (Obsidian),,Head,Void,,Mouth,Smirk,,Spirit,5,10,Strength,4,10,Style,5,10,Type,Y0K-A1,,Wear,T-Shirt (Pearl),
0N1 #4049,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4049.png,Background,Citrine,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Citrine),,Face,Glasses (Obsidian),,Hair,Spiky (Obsidian),,Head,Headphones (Citrine),,Mouth,Smirk,,Spirit,2,10,Strength,4,10,Style,5,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #4099,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4099.png,Background,Azurite,,Body,Citrine,,Extra,Void,,Eyes,Eye Shadow (Citrine),,Face,PR Mask (Citrine),,Hair,Ponytail (Rose),,Head,Headphones (Jasper),,Mouth,Frown,,Spirit,4,10,Strength,2,10,Style,3,10,Type,Y0K-A1,,Wear,Neon Hood (Rose),
0N1 #4195,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4195.png,Background,Jasper,,Body,Azurite,,Extra,Earring (Double),,Eyes,Open (Citrine),,Face,KULT Mask (Pearl),,Hair,Long (Turquoise),,Head,Flat Cap (Pearl),,Mouth,Frown,,Spirit,1,10,Strength,1,10,Style,2,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #4057,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4057.png,Background,Citrine,,Body,Citrine,,Extra,Void,,Eyes,Open (Jasper),,Face,Glasses (Obsidian),,Hair,Half-Buzz (Pearl),,Head,Void,,Mouth,Frown,,Spirit,5,10,Strength,1,10,Style,3,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #4216,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4216.png,Background,Light Smoke,,Body,Citrine,,Extra,Lucky no. 7 Pin,,Eyes,Half Open (Azurite),,Face,V-Shades,,Hair,Spiky (Citrine),,Head,Headphones (Obsidian),,Mouth,Frown,,Spirit,8,10,Strength,7,10,Style,6,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Pine),
0N1 #4252,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4252.png,Background,Azurite,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Open (Citrine),,Face,Void,,Hair,Half-Buzz (Pearl),,Head,Headset,,Mouth,Neutral,,Spirit,3,10,Strength,4,10,Style,4,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #4088,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4088.png,Background,Citrine,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,Kitsune Mask (Pearl),,Hair,Pixie (Citrine),,Head,Pen,,Mouth,Neutral,,Spirit,6,10,Strength,5,10,Style,5,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Obsidian/Pearl),
0N1 #4266,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4266.png,Background,Azurite,,Body,Citrine,,Extra,Void,,Eyes,Half Open (Citrine),,Face,Void,,Hair,Long (Obsidian),,Head,Snapback (Jasper),,Mouth,Frown,,Spirit,4,10,Strength,2,10,Style,1,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #4336,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4336.png,Background,Citrine,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Eye Shadow (Azurite),,Face,Kitsune Mask (Pearl),,Hair,Long (Citirine),,Head,Headphones (Turquoise),,Mouth,Smirk,,Spirit,4,10,Strength,1,10,Style,4,10,Type,Y0K-A1,,Wear,Sleeveless (Obsidian),
0N1 #4119,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4119.png,Background,Technogod,,Body,Pearlescent,,Extra,Oni Doll (Azurite),,Eyes,Half Open (Oni),,Face,Mempo Mask (Jasper),,Hair,Top Knot (Pearl),,Head,0-Headphones (Pearl),,Mouth,Smirk,,Spirit,10,10,Strength,10,10,Style,8,10,Type,0N1,,Wear,Neon Hood (Emerald),
0N1 #4229,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4229.png,Background,Azurite,,Body,Azurite,,Extra,Earring (Double),,Eyes,Open (Jasper),,Face,Glasses (Obsidian),,Hair,Long (Turquoise),,Head,Snapback (Obsidian),,Mouth,Frown,,Spirit,2,10,Strength,5,10,Style,1,10,Type,Y0K-A1,,Wear,Sleeveless (Pearl),
0N1 #4091,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4091.png,Background,Jasper,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Citrine),,Face,Glasses (Pearl),,Hair,Long (Citirine),,Head,Headphones (Citrine),,Mouth,Neutral,,Spirit,2,10,Strength,1,10,Style,3,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Turquoise),
0N1 #4143,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4143.png,Background,Dark Smoke,,Body,Azurite,,Extra,0N1 Logo Pin (Black),,Eyes,Eye Shadow (Azurite),,Face,Masquerade (Pearl),,Hair,Bald,,Head,Void,,Mouth,Neutral,,Spirit,8,10,Strength,5,10,Style,8,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Jasper/Obsidian),
0N1 #4070,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4070.png,Background,Jasper,,Body,Ash,,Extra,Earring (Double),,Eyes,Open (Azurite),,Face,PR Mask (Jasper),,Hair,Long (Turquoise),,Head,Earbuds,,Mouth,Smirk,,Spirit,5,10,Strength,4,10,Style,2,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #4201,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4201.png,Background,Jasper,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Eye Shadow (Jasper),,Face,KULT Mask (Obsidian),,Hair,Ponytail (Rose),,Head,Headphones (Rose),,Mouth,Smirk,,Spirit,4,10,Strength,3,10,Style,3,10,Type,Y0K-A1,,Wear,Track Jacket (Azurite),
0N1 #4171,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4171.png,Background,Jasper,,Body,Jasper,,Extra,Void,,Eyes,Open (Jasper),,Face,KULT Mask (Pearl),,Hair,Ponytail (Rose),,Head,Void,,Mouth,Neutral,,Spirit,4,10,Strength,2,10,Style,2,10,Type,Y0K-A1,,Wear,Sleeveless (Pearl),
0N1 #4301,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4301.png,Background,Jasper,,Body,Jasper,,Extra,Void,,Eyes,Squint (Jasper),,Face,Kitsune Mask (Pearl),,Hair,Dreads (Bronzite),,Head,Void,,Mouth,Neutral,,Spirit,3,10,Strength,3,10,Style,4,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Pearl),
0N1 #4394,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4394.png,Background,Azurite,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Eye Shadow (Citrine),,Face,PR Mask (Citrine),,Hair,Half-Buzz (Turquoise),,Head,Headset,,Mouth,Smirk,,Spirit,5,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Sleeveless (Pearl),
0N1 #4028,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4028.png,Background,Jasper,,Body,Azurite,,Extra,Lucky no. 7 Earring,,Eyes,Squint (Citrine),,Face,PR Mask (Charcoal),,Hair,Ponytail (Rose),,Head,Pen,,Mouth,Open,,Spirit,5,10,Strength,7,10,Style,5,10,Type,B4K3M0-N0,,Wear,T-Shirt (Jasper),
0N1 #4180,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4180.png,Background,Dark Smoke,,Body,Obsidian,,Extra,0N1 Logo Pin (White),,Eyes,Flat,,Face,Kitsune Mask (Pearl),,Hair,Top Knot (Obsidian),,Head,Headphones (Citrine),,Mouth,Angry,,Spirit,8,10,Strength,5,10,Style,8,10,Type,B4K3M0-N0,,Wear,Yukata (Azurite),
0N1 #4081,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4081.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Citrine),,Face,PR Mask (Jasper),,Hair,Spiky (Citrine),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,2,10,Strength,5,10,Style,3,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #4369,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4369.png,Background,Azurite,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Azurite),,Face,Glasses (Pearl),,Hair,Ponytail (Rose),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,4,10,Strength,2,10,Style,5,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Pearl),
0N1 #4222,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4222.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Azurite),,Face,Skull Mask,,Hair,Half-Buzz (Turquoise),,Head,Earbuds,,Mouth,Neutral,,Spirit,3,10,Strength,2,10,Style,4,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #4178,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4178.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Jasper),,Face,Glasses (Obsidian),,Hair,Long (Turquoise),,Head,Headphones (Jasper),,Mouth,Neutral,,Spirit,2,10,Strength,1,10,Style,4,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #4157,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4157.png,Background,Light Smoke,,Body,Azurite,,Extra,Lucky no. 7 Pin,,Eyes,Half Open (Azurite),,Face,Plague Mask (Obsidian),,Hair,Bob (Azurite),,Head,Headphones (Citrine),,Mouth,Smirk,,Spirit,6,10,Strength,8,10,Style,7,10,Type,B4K3M0-N0,,Wear,Track Jacket (Obsidian),
0N1 #4035,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4035.png,Background,Citrine,,Body,Azurite,,Extra,Void,,Eyes,Eye Shadow (Azurite),,Face,PR Mask (Jasper),,Hair,Bob (Quartz),,Head,Void,,Mouth,Neutral,,Spirit,2,10,Strength,2,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #4187,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4187.png,Background,Azurite,,Body,Ash,,Extra,Earring (Double),,Eyes,Open (Citrine),,Face,KULT Mask (Pearl),,Hair,Ponytail (Rose),,Head,Earbuds,,Mouth,Neutral,,Spirit,5,10,Strength,2,10,Style,5,10,Type,Y0K-A1,,Wear,Bomber Jacket (Jasper/Obsidian),
0N1 #4243,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4243.png,Background,Citrine,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Eye Shadow (Azurite),,Face,KULT Mask (Obsidian),,Hair,Fade (Obsidian),,Head,Headphones (Jasper),,Mouth,Frown,,Spirit,1,10,Strength,2,10,Style,5,10,Type,Y0K-A1,,Wear,Track Jacket (Obsidian),
0N1 #4063,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4063.png,Background,Light Smoke,,Body,Water,,Extra,Oni Doll (Jasper),,Eyes,Angry (Oni),,Face,Hannya Mask (Pearl),,Hair,Dreads (Azurite),,Head,Horns (Obsidian),,Mouth,Neutral,,Spirit,10,10,Strength,9,10,Style,9,10,Type,0N1,,Wear,Sleeveless (Citrine),
0N1 #4105,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4105.png,Background,Light Smoke,,Body,Obsidian,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Citrine),,Face,Plague Mask (Obsidian),,Hair,Ponytail (Rose),,Head,Earbuds,,Mouth,Neutral,,Spirit,7,10,Strength,5,10,Style,8,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Obsidian/Pearl),
0N1 #4042,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4042.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Jasper),,Face,Kitsune Mask (Obsidian),,Hair,Long (Turquoise),,Head,Headphones (Obsidian),,Mouth,Open,,Spirit,8,10,Strength,6,10,Style,8,10,Type,B4K3M0-N0,,Wear,Ninja (Obsidian),
0N1 #4129,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4129.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Open (Citrine),,Face,KULT Mask (Pearl),,Hair,Ponytail (Turquoise),,Head,Headset,,Mouth,Frown,,Spirit,1,10,Strength,5,10,Style,1,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Pearl),
0N1 #4112,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4112.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Half Open (Citrine),,Face,PR Mask (Citrine),,Hair,Ponytail (Turquoise),,Head,Headphones (Jasper),,Mouth,Neutral,,Spirit,3,10,Strength,4,10,Style,3,10,Type,Y0K-A1,,Wear,Sleeveless (Pearl),
0N1 #4150,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4150.png,Background,Jasper,,Body,Citrine,,Extra,Earring (Double),,Eyes,Angry (Citrine),,Face,PR Mask (Citrine),,Hair,Dreads (Obsidian),,Head,Void,,Mouth,Smirk,,Spirit,5,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #4136,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4136.png,Background,Azurite,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Azurite),,Face,Plague Mask (Obsidian),,Hair,Fade (Obsidian),,Head,Fedora (Charcoal),,Mouth,Neutral,,Spirit,4,10,Strength,2,10,Style,1,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Citrine),
0N1 #4126,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4126.png,Background,Light Smoke,,Body,Type-01,,Extra,Void,,Eyes,Squint (Citrine),,Face,V-Shades,,Hair,Pixie (Pearl),,Head,Headphones (Citrine),,Mouth,Open,,Spirit,8,10,Strength,6,10,Style,8,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Pine),
0N1 #4077,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4077.png,Background,Azurite,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Squint (Azurite),,Face,PR Mask (Turqouise),,Hair,Dreads (Obsidian),,Head,Snapback (Jasper),,Mouth,Smirk,,Spirit,1,10,Strength,2,10,Style,2,10,Type,Y0K-A1,,Wear,T-Shirt (Obsidian),
0N1 #4208,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4208.png,Background,Light Smoke,,Body,Azurite,,Extra,Lucky no. 7 Pin,,Eyes,Squint (Jasper),,Face,Mempo Mask (Obsidian),,Hair,Fade (Citrine),,Head,Void,,Mouth,Neutral,,Spirit,6,10,Strength,8,10,Style,8,10,Type,B4K3M0-N0,,Wear,Kimono (Rose),
0N1 #4021,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4021.png,Background,Azurite,,Body,Azurite,,Extra,Earring (Double),,Eyes,Angry (Citrine),,Face,PR Mask (Jasper),,Hair,Bob (Obsidian),,Head,Earbuds,,Mouth,Neutral,,Spirit,5,10,Strength,3,10,Style,5,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #4098,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4098.png,Background,Jasper,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Open (Azurite),,Face,T-Goggles,,Hair,Spiky (Citrine),,Head,Headphones (Jasper),,Mouth,Neutral,,Spirit,2,10,Strength,3,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #4194,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4194.png,Background,Azurite,,Body,Citrine,,Extra,Void,,Eyes,Squint (Jasper),,Face,PR Mask (Turqouise),,Hair,Ponytail (Obsidian),,Head,Headphones (Citrine),,Mouth,Frown,,Spirit,5,10,Strength,3,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #4056,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4056.png,Background,Light Smoke,,Body,Obsidian,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Citrine),,Face,Plague Mask (Obsidian),,Hair,Spiky (Pearl),,Head,Headphones (Pearl),,Mouth,Open,,Spirit,7,10,Strength,5,10,Style,8,10,Type,B4K3M0-N0,,Wear,Yukata (Pearl),
0N1 #4215,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4215.png,Background,Citrine,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Possessed,,Face,PR Mask (Charcoal),,Hair,Pixie (Citrine),,Head,Headphones (Pearl),,Mouth,Smirk,,Spirit,6,10,Strength,7,10,Style,7,10,Type,B4K3M0-N0,,Wear,Bomber Jacket (Obsidian/Pearl),
0N1 #4087,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4087.png,Background,Citrine,,Body,Citrine,,Extra,Void,,Eyes,Open (Citrine),,Face,Void,,Hair,Half-Buzz (Turquoise),,Head,Headphones (Rose),,Mouth,Frown,,Spirit,1,10,Strength,5,10,Style,3,10,Type,Y0K-A1,,Wear,Kimono (Rose),
0N1 #4163,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4163.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (Black),,Eyes,Squint (Jasper),,Face,KULT Mask (Obsidian),,Hair,Dreads (Bronzite),,Head,Headphones (Citrine),,Mouth,Neutral,,Spirit,5,10,Strength,4,10,Style,4,10,Type,Y0K-A1,,Wear,Track Jacket (Azurite),
0N1 #4335,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4335.png,Background,Jasper,,Body,Citrine,,Extra,Earring (Double),,Eyes,Eye Shadow (Jasper),,Face,Glasses (Obsidian),,Hair,Spiky (Citrine),,Head,Void,,Mouth,Neutral,,Spirit,4,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #4048,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4048.png,Background,Azurite,,Body,Citrine,,Extra,Void,,Eyes,Half Open (Azurite),,Face,KULT Mask (Pearl),,Hair,Fade (Pearl),,Head,Void,,Mouth,Frown,,Spirit,4,10,Strength,5,10,Style,4,10,Type,Y0K-A1,,Wear,Track Jacket (Citrine),
0N1 #4118,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4118.png,Background,Light Smoke,,Body,Obsidian,,Extra,Void,,Eyes,Eye Shadow (Citrine),,Face,Kitsune Mask (Obsidian),,Hair,Fade (Jasper),,Head,Headphones (Citrine),,Mouth,Neutral,,Spirit,8,10,Strength,8,10,Style,5,10,Type,B4K3M0-N0,,Wear,Kimono (Rose),
0N1 #4200,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4200.png,Background,Azurite,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Angry (Citrine),,Face,Void,,Hair,Dreads (Bronzite),,Head,Headphones (Pearl),,Mouth,Neutral,,Spirit,3,10,Strength,1,10,Style,1,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #4265,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4265.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (White),,Eyes,Squint (Azurite),,Face,Void,,Hair,Fade (Pearl),,Head,Snapback (Jasper),,Mouth,Frown,,Spirit,1,10,Strength,3,10,Style,2,10,Type,Y0K-A1,,Wear,Bomber Jacket (Rose),
0N1 #4142,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4142.png,Background,Citrine,,Body,Ash,,Extra,Loop Earring,,Eyes,Squint (Jasper),,Face,Glasses (Obsidian),,Hair,Long (Citirine),,Head,Flat Cap (Pearl),,Mouth,Frown,,Spirit,5,10,Strength,3,10,Style,4,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #4069,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4069.png,Background,Azurite,,Body,Ash,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Citrine),,Face,PR Mask (Citrine),,Hair,Dreads (Bronzite),,Head,Headphones (Jasper),,Mouth,Neutral,,Spirit,4,10,Strength,3,10,Style,1,10,Type,Y0K-A1,,Wear,Bomber Jacket (Pine),
0N1 #4393,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4393.png,Background,Citrine,,Body,Ash,,Extra,0N1 Logo Pin (White),,Eyes,Half Open (Azurite),,Face,Glasses (Obsidian),,Hair,Ponytail (Obsidian),,Head,Headphones (Pearl),,Mouth,Frown,,Spirit,1,10,Strength,3,10,Style,4,10,Type,Y0K-A1,,Wear,Sleeveless (Pearl),
0N1 #4228,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4228.png,Background,Technogod,,Body,Water,,Extra,Super Aura,,Eyes,Hypnotized,,Face,Tengu Mask (Gold),,Hair,Pompadour (Citrine),,Head,Horns (Gold),,Mouth,Smile,,Spirit,8,10,Strength,10,10,Style,10,10,Type,0N1,,Wear,Suit (Pearl),
0N1 #4170,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4170.png,Background,Jasper,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Open (Citrine),,Face,Glasses (Pearl),,Hair,Bob (Obsidian),,Head,Headphones (Jasper),,Mouth,Smirk,,Spirit,3,10,Strength,2,10,Style,5,10,Type,Y0K-A1,,Wear,Track Jacket (Topaz),
0N1 #4034,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4034.png,Background,Jasper,,Body,Citrine,,Extra,0N1 Logo Pin (White),,Eyes,Angry (Azurite),,Face,KULT Mask (Pearl),,Hair,Bald,,Head,Headphones (Citrine),,Mouth,Neutral,,Spirit,2,10,Strength,4,10,Style,1,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #4251,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4251.png,Background,Citrine,,Body,Azurite,,Extra,0N1 Logo Pin (White),,Eyes,Eye Shadow (Jasper),,Face,KULT Mask (Pearl),,Hair,Bob (Obsidian),,Head,Headphones (Rose),,Mouth,Neutral,,Spirit,4,10,Strength,1,10,Style,5,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
0N1 #4128,https://ipfs.io/ipfs/QmcoavNZq2jyZGe2Zi4nanQqzU9hRPxunHAo8pgYZ5fSep/4128.png,Background,Citrine,,Body,Jasper,,Extra,0N1 Logo Pin (Black),,Eyes,Half Open (Azurite),,Face,Glasses (Obsidian),,Hair,Spiky (Citrine),,Head,Headphones (Turquoise),,Mouth,Frown,,Spirit,5,10,Strength,2,10,Style,4,10,Type,Y0K-A1,,Wear,Thermal Hoodie (Jasper),
